"condition","environment","groupID","subjectID","groupSize","averagePerformance","optimalChoiceRate","optimalChoiceCount","totalRoundNum","taskDifficulty","groupSize_standerized","groupSize_centralized","groupSize_standerized2","groupSize_centralized2","choiceCount_poor","choiceCount_good1","choiceCount_good2","average_entropy","average_gini","amazonID","alpha","beta","soc_raw","soc_change","soc2","soc70","theta","low_alpha","low_beta","low_soc_raw","low_soc_change","low_soc2","low_theta","high_alpha","high_beta","high_soc_raw","high_soc_change","high_soc2","high_theta","alpha_25","beta_25","soc_raw_25","soc_change_25","soc2_25","theta_25","alpha_75","beta_75","soc_raw_75","soc_change_75","soc2_75","theta_75","annealing","annealing_25","annealing_75","high_annealing","low_annealing","smallestWaicModel","frequency_dependence_4","male_female_other","age","average_copy_rate","average_invTemp"
1,"e1+e2","subRoom1_1_25_2","A142ZRU284W9O",1,1.86046511627907,0.790697674418605,34,43,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,3,37,3,0,0.666666666666667,"A142ZRU284W9O",0.261582540350389,2.00053698467449,NA,NA,NA,NA,NA,0.0860110024536679,0.561744422738993,NA,NA,NA,NA,0.493148244871005,4.54058447961636,NA,NA,NA,NA,0.183070245724335,1.41813222647444,NA,NA,NA,NA,0.350554890277778,2.70016089364597,NA,NA,NA,NA,4.06640526706895,2.69103721340123,6.10767446600236,13.301887173714,0.603735377667125,"AL_ann","Single-condition",1,33,NA,NA
1,"environment 1","subRoom1_1_25_20","A13I8ASC3JQ04P",1,1.825,0.825,33,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,4,33,3,0,0.666666666666667,"A13I8ASC3JQ04P",0.744267180283999,1.36511666408181,NA,NA,NA,NA,NA,0.388844739897061,0.578535491402794,NA,NA,NA,NA,0.997322238658326,2.39100104849547,NA,NA,NA,NA,0.603358640870318,1.08308348405481,NA,NA,NA,NA,0.877360300935141,1.68162910362764,NA,NA,NA,NA,1.20498710134641,0.525654737141988,1.76095862918038,3.0028994737952,-0.633034455281336,"AL_ann","Single-condition",1,29,NA,NA
1,"environment 2","subRoom1_1_25_20","A13I8ASC3JQ04P",1,2.73333333333333,0.766666666666667,23,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,1,6,23,0,0.666666666666667,"A13I8ASC3JQ04P",0.744267180283999,1.36511666408181,NA,NA,NA,NA,NA,0.388844739897061,0.578535491402794,NA,NA,NA,NA,0.997322238658326,2.39100104849547,NA,NA,NA,NA,0.603358640870318,1.08308348405481,NA,NA,NA,NA,0.877360300935141,1.68162910362764,NA,NA,NA,NA,1.20498710134641,0.525654737141988,1.76095862918038,3.0028994737952,-0.633034455281336,"AL_ann","Single-condition",1,29,NA,NA
1,"e1+e2","subRoom1_1_25_20","A13I8ASC3JQ04P",1,2.21428571428571,0.8,56,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,5,39,26,0,0.666666666666667,"A13I8ASC3JQ04P",0.744267180283999,1.36511666408181,NA,NA,NA,NA,NA,0.388844739897061,0.578535491402794,NA,NA,NA,NA,0.997322238658326,2.39100104849547,NA,NA,NA,NA,0.603358640870318,1.08308348405481,NA,NA,NA,NA,0.877360300935141,1.68162910362764,NA,NA,NA,NA,1.20498710134641,0.525654737141988,1.76095862918038,3.0028994737952,-0.633034455281336,"AL_ann","Single-condition",1,29,NA,NA
1,"environment 1","subRoom1_1_25_21","A176SCS13Y7YOH",1,1.775,0.775,31,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,7,31,2,0,0.666666666666667,"A176SCS13Y7YOH",0.819402436358635,1.18719994291908,NA,NA,NA,NA,NA,0.477098491078143,0.302934145886557,NA,NA,NA,NA,0.998376222281783,2.24061367527194,NA,NA,NA,NA,0.689517327152583,0.863651080354151,NA,NA,NA,NA,0.930732775787746,1.49742662965518,NA,NA,NA,NA,3.28600725989594,2.42698354173472,4.29059302800243,6.60108234637086,1.04706053574708,"AL_ann","Single-condition",2,29,NA,NA
1,"environment 2","subRoom1_1_25_21","A176SCS13Y7YOH",1,2.76666666666667,0.766666666666667,23,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,7,23,0,0.666666666666667,"A176SCS13Y7YOH",0.819402436358635,1.18719994291908,NA,NA,NA,NA,NA,0.477098491078143,0.302934145886557,NA,NA,NA,NA,0.998376222281783,2.24061367527194,NA,NA,NA,NA,0.689517327152583,0.863651080354151,NA,NA,NA,NA,0.930732775787746,1.49742662965518,NA,NA,NA,NA,3.28600725989594,2.42698354173472,4.29059302800243,6.60108234637086,1.04706053574708,"AL_ann","Single-condition",2,29,NA,NA
1,"e1+e2","subRoom1_1_25_21","A176SCS13Y7YOH",1,2.2,0.771428571428571,54,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,7,38,25,0,0.666666666666667,"A176SCS13Y7YOH",0.819402436358635,1.18719994291908,NA,NA,NA,NA,NA,0.477098491078143,0.302934145886557,NA,NA,NA,NA,0.998376222281783,2.24061367527194,NA,NA,NA,NA,0.689517327152583,0.863651080354151,NA,NA,NA,NA,0.930732775787746,1.49742662965518,NA,NA,NA,NA,3.28600725989594,2.42698354173472,4.29059302800243,6.60108234637086,1.04706053574708,"AL_ann","Single-condition",2,29,NA,NA
1,"environment 1","subRoom1_1_25_22","A1DZLZE63NE1ZI",1,1.75,0.75,30,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,7,30,3,0,0.666666666666667,"A1DZLZE63NE1ZI",0.410364500499394,1.29730188002782,NA,NA,NA,NA,NA,0.109500256833433,0.376470360072535,NA,NA,NA,NA,0.850397726300477,2.31313632965466,NA,NA,NA,NA,0.296818188867245,0.988174451186149,NA,NA,NA,NA,0.548572575446777,1.60298549831564,NA,NA,NA,NA,1.98893045465212,1.3430279792981,2.68201317945477,4.07663124358058,0.027472211590985,"AL_ann","Single-condition",1,44,NA,NA
1,"environment 2","subRoom1_1_25_22","A1DZLZE63NE1ZI",1,2,0,0,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,30,0,0,0.666666666666667,"A1DZLZE63NE1ZI",0.410364500499394,1.29730188002782,NA,NA,NA,NA,NA,0.109500256833433,0.376470360072535,NA,NA,NA,NA,0.850397726300477,2.31313632965466,NA,NA,NA,NA,0.296818188867245,0.988174451186149,NA,NA,NA,NA,0.548572575446777,1.60298549831564,NA,NA,NA,NA,1.98893045465212,1.3430279792981,2.68201317945477,4.07663124358058,0.027472211590985,"AL_ann","Single-condition",1,44,NA,NA
1,"e1+e2","subRoom1_1_25_22","A1DZLZE63NE1ZI",1,1.85714285714286,0.428571428571429,30,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,7,60,3,0,0.666666666666667,"A1DZLZE63NE1ZI",0.410364500499394,1.29730188002782,NA,NA,NA,NA,NA,0.109500256833433,0.376470360072535,NA,NA,NA,NA,0.850397726300477,2.31313632965466,NA,NA,NA,NA,0.296818188867245,0.988174451186149,NA,NA,NA,NA,0.548572575446777,1.60298549831564,NA,NA,NA,NA,1.98893045465212,1.3430279792981,2.68201317945477,4.07663124358058,0.027472211590985,"AL_ann","Single-condition",1,44,NA,NA
1,"environment 1","subRoom1_1_25_23","A1S6QWSCBRYSFZ",1,1.625,0.625,25,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,7,25,8,0,0.666666666666667,"A1S6QWSCBRYSFZ",0.909809860056267,0.305793186457047,NA,NA,NA,NA,NA,0.587793335339752,-0.593767353047559,NA,NA,NA,NA,0.999538944711864,1.13671150050033,NA,NA,NA,NA,0.814382379189427,0.00323403563861308,NA,NA,NA,NA,0.969827294979866,0.596640427581386,NA,NA,NA,NA,3.14403127804187,2.45749633231782,3.90904609701995,5.53625318741347,1.31911519199159,"AL_ann","Single-condition",2,28,NA,NA
1,"environment 2","subRoom1_1_25_23","A1S6QWSCBRYSFZ",1,2.86666666666667,0.866666666666667,26,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,4,26,0,0.666666666666667,"A1S6QWSCBRYSFZ",0.909809860056267,0.305793186457047,NA,NA,NA,NA,NA,0.587793335339752,-0.593767353047559,NA,NA,NA,NA,0.999538944711864,1.13671150050033,NA,NA,NA,NA,0.814382379189427,0.00323403563861308,NA,NA,NA,NA,0.969827294979866,0.596640427581386,NA,NA,NA,NA,3.14403127804187,2.45749633231782,3.90904609701995,5.53625318741347,1.31911519199159,"AL_ann","Single-condition",2,28,NA,NA
1,"e1+e2","subRoom1_1_25_23","A1S6QWSCBRYSFZ",1,2.15714285714286,0.728571428571429,51,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,7,29,34,0,0.666666666666667,"A1S6QWSCBRYSFZ",0.909809860056267,0.305793186457047,NA,NA,NA,NA,NA,0.587793335339752,-0.593767353047559,NA,NA,NA,NA,0.999538944711864,1.13671150050033,NA,NA,NA,NA,0.814382379189427,0.00323403563861308,NA,NA,NA,NA,0.969827294979866,0.596640427581386,NA,NA,NA,NA,3.14403127804187,2.45749633231782,3.90904609701995,5.53625318741347,1.31911519199159,"AL_ann","Single-condition",2,28,NA,NA
1,"environment 1","subRoom1_1_25_24","A2KILX22PTLDP5",1,1.925,0.925,37,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,37,1,0,0.666666666666667,"A2KILX22PTLDP5",0.758482679845823,3.77081107822201,NA,NA,NA,NA,NA,0.368654566090875,0.919041533957058,NA,NA,NA,NA,0.999278747104573,11.7785855630585,NA,NA,NA,NA,0.615379053199682,2.56805620023422,NA,NA,NA,NA,0.910889872833169,5.53186852117279,NA,NA,NA,NA,3.79287010327924,2.32800338940477,6.21880344033794,18.6007933712253,0.0876985118536587,"AL_ann","Single-condition",2,38,NA,NA
1,"environment 2","subRoom1_1_25_24","A2KILX22PTLDP5",1,2.9,0.9,27,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,3,27,0,0.666666666666667,"A2KILX22PTLDP5",0.758482679845823,3.77081107822201,NA,NA,NA,NA,NA,0.368654566090875,0.919041533957058,NA,NA,NA,NA,0.999278747104573,11.7785855630585,NA,NA,NA,NA,0.615379053199682,2.56805620023422,NA,NA,NA,NA,0.910889872833169,5.53186852117279,NA,NA,NA,NA,3.79287010327924,2.32800338940477,6.21880344033794,18.6007933712253,0.0876985118536587,"AL_ann","Single-condition",2,38,NA,NA
1,"e1+e2","subRoom1_1_25_24","A2KILX22PTLDP5",1,2.34285714285714,0.914285714285714,64,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,40,28,0,0.666666666666667,"A2KILX22PTLDP5",0.758482679845823,3.77081107822201,NA,NA,NA,NA,NA,0.368654566090875,0.919041533957058,NA,NA,NA,NA,0.999278747104573,11.7785855630585,NA,NA,NA,NA,0.615379053199682,2.56805620023422,NA,NA,NA,NA,0.910889872833169,5.53186852117279,NA,NA,NA,NA,3.79287010327924,2.32800338940477,6.21880344033794,18.6007933712253,0.0876985118536587,"AL_ann","Single-condition",2,38,NA,NA
1,"environment 1","subRoom1_1_25_25","A3F0NFNLOLFJT0",1,1.85,0.85,34,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,3,34,3,0,0.666666666666667,"A3F0NFNLOLFJT0",0.732848430308875,1.66009900857449,NA,NA,NA,NA,NA,0.162600174515411,0.56249651221498,NA,NA,NA,NA,0.997826571033324,3.20054028109364,NA,NA,NA,NA,0.52985501665326,1.26242836473577,NA,NA,NA,NA,0.879839348633463,2.10559674237264,NA,NA,NA,NA,3.53540404533846,2.47500362165112,4.8395259005427,8.91024970282334,0.732054147533675,"AL_ann","Single-condition",1,33,NA,NA
1,"environment 2","subRoom1_1_25_25","A3F0NFNLOLFJT0",1,2,0,0,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,30,0,0,0.666666666666667,"A3F0NFNLOLFJT0",0.732848430308875,1.66009900857449,NA,NA,NA,NA,NA,0.162600174515411,0.56249651221498,NA,NA,NA,NA,0.997826571033324,3.20054028109364,NA,NA,NA,NA,0.52985501665326,1.26242836473577,NA,NA,NA,NA,0.879839348633463,2.10559674237264,NA,NA,NA,NA,3.53540404533846,2.47500362165112,4.8395259005427,8.91024970282334,0.732054147533675,"AL_ann","Single-condition",1,33,NA,NA
1,"e1+e2","subRoom1_1_25_25","A3F0NFNLOLFJT0",1,1.91428571428571,0.485714285714286,34,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,3,64,3,0,0.666666666666667,"A3F0NFNLOLFJT0",0.732848430308875,1.66009900857449,NA,NA,NA,NA,NA,0.162600174515411,0.56249651221498,NA,NA,NA,NA,0.997826571033324,3.20054028109364,NA,NA,NA,NA,0.52985501665326,1.26242836473577,NA,NA,NA,NA,0.879839348633463,2.10559674237264,NA,NA,NA,NA,3.53540404533846,2.47500362165112,4.8395259005427,8.91024970282334,0.732054147533675,"AL_ann","Single-condition",1,33,NA,NA
1,"environment 1","subRoom1_1_25_26","A1YGSYTOGXCQY7",1,1.9,0.9,36,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,36,2,0,0.666666666666667,"A1YGSYTOGXCQY7",0.79517587080487,1.58595020771542,NA,NA,NA,NA,NA,0.139190312386169,0.605190185348038,NA,NA,NA,NA,0.998288614733424,3.15287930693371,NA,NA,NA,NA,0.591756382479277,1.20731813955738,NA,NA,NA,NA,0.918999954551822,2.06524620122596,NA,NA,NA,NA,4.1930586528876,2.93982110968758,5.71935844907028,10.7941101912428,1.20659085220484,"AL_ann","Single-condition",1,24,NA,NA
1,"environment 2","subRoom1_1_25_26","A1YGSYTOGXCQY7",1,2,0,0,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,30,0,0,0.666666666666667,"A1YGSYTOGXCQY7",0.79517587080487,1.58595020771542,NA,NA,NA,NA,NA,0.139190312386169,0.605190185348038,NA,NA,NA,NA,0.998288614733424,3.15287930693371,NA,NA,NA,NA,0.591756382479277,1.20731813955738,NA,NA,NA,NA,0.918999954551822,2.06524620122596,NA,NA,NA,NA,4.1930586528876,2.93982110968758,5.71935844907028,10.7941101912428,1.20659085220484,"AL_ann","Single-condition",1,24,NA,NA
1,"e1+e2","subRoom1_1_25_26","A1YGSYTOGXCQY7",1,1.94285714285714,0.514285714285714,36,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,66,2,0,0.666666666666667,"A1YGSYTOGXCQY7",0.79517587080487,1.58595020771542,NA,NA,NA,NA,NA,0.139190312386169,0.605190185348038,NA,NA,NA,NA,0.998288614733424,3.15287930693371,NA,NA,NA,NA,0.591756382479277,1.20731813955738,NA,NA,NA,NA,0.918999954551822,2.06524620122596,NA,NA,NA,NA,4.1930586528876,2.93982110968758,5.71935844907028,10.7941101912428,1.20659085220484,"AL_ann","Single-condition",1,24,NA,NA
1,"environment 1","subRoom1_1_25_27","A2GTJ0BD4CG1A2",1,1.9,0.9,36,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,36,2,0,0.666666666666667,"A2GTJ0BD4CG1A2",0.184088670819985,2.36211571982605,NA,NA,NA,NA,NA,0.0566521358178815,0.504086572372758,NA,NA,NA,NA,0.430137949498599,5.49236600414473,NA,NA,NA,NA,0.130512441639978,1.5921828102236,NA,NA,NA,NA,0.25302637511937,3.26381443785432,NA,NA,NA,NA,4.57707469408298,2.90926754561676,7.2774850435349,21.3352675574761,0.72366947516541,"AL_ann","Single-condition",1,30,NA,NA
1,"environment 2","subRoom1_1_25_27","A2GTJ0BD4CG1A2",1,2,0,0,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,30,0,0,0.666666666666667,"A2GTJ0BD4CG1A2",0.184088670819985,2.36211571982605,NA,NA,NA,NA,NA,0.0566521358178815,0.504086572372758,NA,NA,NA,NA,0.430137949498599,5.49236600414473,NA,NA,NA,NA,0.130512441639978,1.5921828102236,NA,NA,NA,NA,0.25302637511937,3.26381443785432,NA,NA,NA,NA,4.57707469408298,2.90926754561676,7.2774850435349,21.3352675574761,0.72366947516541,"AL_ann","Single-condition",1,30,NA,NA
1,"e1+e2","subRoom1_1_25_27","A2GTJ0BD4CG1A2",1,1.94285714285714,0.514285714285714,36,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,66,2,0,0.666666666666667,"A2GTJ0BD4CG1A2",0.184088670819985,2.36211571982605,NA,NA,NA,NA,NA,0.0566521358178815,0.504086572372758,NA,NA,NA,NA,0.430137949498599,5.49236600414473,NA,NA,NA,NA,0.130512441639978,1.5921828102236,NA,NA,NA,NA,0.25302637511937,3.26381443785432,NA,NA,NA,NA,4.57707469408298,2.90926754561676,7.2774850435349,21.3352675574761,0.72366947516541,"AL_ann","Single-condition",1,30,NA,NA
1,"environment 1","subRoom1_1_25_28","A1QTQISKEHWSKZ",1,1.225,0.225,9,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,24,9,7,0,0.666666666666667,"A1QTQISKEHWSKZ",0.73613770790248,0.415979756986004,NA,NA,NA,NA,NA,0.000890560315210686,-0.652825272430989,NA,NA,NA,NA,0.99841756965601,2.21826127591031,NA,NA,NA,NA,0.415333574576195,0.103951031826634,NA,NA,NA,NA,0.903480873865512,0.768734308468255,NA,NA,NA,NA,-1.0691548983886,-1.62257531378496,-0.289888792188386,4.04794168056989,-2.54960111470701,"AL_ann","Single-condition",1,28,NA,NA
1,"environment 2","subRoom1_1_25_28","A1QTQISKEHWSKZ",1,1.36666666666667,0.0666666666666667,2,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,21,7,2,0,0.666666666666667,"A1QTQISKEHWSKZ",0.73613770790248,0.415979756986004,NA,NA,NA,NA,NA,0.000890560315210686,-0.652825272430989,NA,NA,NA,NA,0.99841756965601,2.21826127591031,NA,NA,NA,NA,0.415333574576195,0.103951031826634,NA,NA,NA,NA,0.903480873865512,0.768734308468255,NA,NA,NA,NA,-1.0691548983886,-1.62257531378496,-0.289888792188386,4.04794168056989,-2.54960111470701,"AL_ann","Single-condition",1,28,NA,NA
1,"e1+e2","subRoom1_1_25_28","A1QTQISKEHWSKZ",1,1.28571428571429,0.157142857142857,11,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,45,16,9,0,0.666666666666667,"A1QTQISKEHWSKZ",0.73613770790248,0.415979756986004,NA,NA,NA,NA,NA,0.000890560315210686,-0.652825272430989,NA,NA,NA,NA,0.99841756965601,2.21826127591031,NA,NA,NA,NA,0.415333574576195,0.103951031826634,NA,NA,NA,NA,0.903480873865512,0.768734308468255,NA,NA,NA,NA,-1.0691548983886,-1.62257531378496,-0.289888792188386,4.04794168056989,-2.54960111470701,"AL_ann","Single-condition",1,28,NA,NA
1,"environment 1","subRoom1_1_25_29","A2IABGWWDKRQS3",1,1.80952380952381,0.80952380952381,17,21,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,17,2,0,0.666666666666667,"A2IABGWWDKRQS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AL_ann","Single-condition",1,24,NA,NA
1,"environment 2","subRoom1_1_25_29","A2IABGWWDKRQS3",1,NA,NA,NA,NA,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,0,0,NA,NA,"A2IABGWWDKRQS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AL_ann","Single-condition",1,24,NA,NA
1,"e1+e2","subRoom1_1_25_29","A2IABGWWDKRQS3",1,NA,NA,NA,NA,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,17,2,0,0.666666666666667,"A2IABGWWDKRQS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AL_ann","Single-condition",1,24,NA,NA
1,"environment 1","subRoom1_1_25_3","A1ZF2GZ2ZRV8OY",1,1.675,0.675,27,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,6,27,7,0,0.666666666666667,"A1ZF2GZ2ZRV8OY",0.787933582151742,1.17271075464712,NA,NA,NA,NA,NA,0.463900218284378,0.421077824991865,NA,NA,NA,NA,0.997529752174788,2.15583195101832,NA,NA,NA,NA,0.669951434266217,0.885384248250554,NA,NA,NA,NA,0.897618093570696,1.50515769633458,NA,NA,NA,NA,1.21098711646303,0.590512496640563,1.77763555294271,3.04835714025465,-0.576836261659829,"AL_ann","Single-condition",2,36,NA,NA
1,"environment 2","subRoom1_1_25_3","A1ZF2GZ2ZRV8OY",1,2.46666666666667,0.533333333333333,16,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,2,12,16,0,0.666666666666667,"A1ZF2GZ2ZRV8OY",0.787933582151742,1.17271075464712,NA,NA,NA,NA,NA,0.463900218284378,0.421077824991865,NA,NA,NA,NA,0.997529752174788,2.15583195101832,NA,NA,NA,NA,0.669951434266217,0.885384248250554,NA,NA,NA,NA,0.897618093570696,1.50515769633458,NA,NA,NA,NA,1.21098711646303,0.590512496640563,1.77763555294271,3.04835714025465,-0.576836261659829,"AL_ann","Single-condition",2,36,NA,NA
1,"e1+e2","subRoom1_1_25_3","A1ZF2GZ2ZRV8OY",1,2.01428571428571,0.614285714285714,43,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,8,39,23,0,0.666666666666667,"A1ZF2GZ2ZRV8OY",0.787933582151742,1.17271075464712,NA,NA,NA,NA,NA,0.463900218284378,0.421077824991865,NA,NA,NA,NA,0.997529752174788,2.15583195101832,NA,NA,NA,NA,0.669951434266217,0.885384248250554,NA,NA,NA,NA,0.897618093570696,1.50515769633458,NA,NA,NA,NA,1.21098711646303,0.590512496640563,1.77763555294271,3.04835714025465,-0.576836261659829,"AL_ann","Single-condition",2,36,NA,NA
1,"environment 1","subRoom1_1_25_30","A3NS1DN6J7Z3EU",1,1.675,0.675,27,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,6,27,7,0,0.666666666666667,"A3NS1DN6J7Z3EU",0.909490473522589,0.741198632248945,NA,NA,NA,NA,NA,0.597657445182206,-0.0704254080357578,NA,NA,NA,NA,0.999769320765385,1.54152001001021,NA,NA,NA,NA,0.816536711910553,0.485505843539499,NA,NA,NA,NA,0.970046623451036,1.00568826186461,NA,NA,NA,NA,1.98846045481131,1.44019014059492,2.64301873469805,4.04463848298188,0.360326820615307,"AL_ann","Single-condition",1,32,NA,NA
1,"environment 2","subRoom1_1_25_30","A3NS1DN6J7Z3EU",1,2.83333333333333,0.833333333333333,25,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,5,25,0,0.666666666666667,"A3NS1DN6J7Z3EU",0.909490473522589,0.741198632248945,NA,NA,NA,NA,NA,0.597657445182206,-0.0704254080357578,NA,NA,NA,NA,0.999769320765385,1.54152001001021,NA,NA,NA,NA,0.816536711910553,0.485505843539499,NA,NA,NA,NA,0.970046623451036,1.00568826186461,NA,NA,NA,NA,1.98846045481131,1.44019014059492,2.64301873469805,4.04463848298188,0.360326820615307,"AL_ann","Single-condition",1,32,NA,NA
1,"e1+e2","subRoom1_1_25_30","A3NS1DN6J7Z3EU",1,2.17142857142857,0.742857142857143,52,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,6,32,32,0,0.666666666666667,"A3NS1DN6J7Z3EU",0.909490473522589,0.741198632248945,NA,NA,NA,NA,NA,0.597657445182206,-0.0704254080357578,NA,NA,NA,NA,0.999769320765385,1.54152001001021,NA,NA,NA,NA,0.816536711910553,0.485505843539499,NA,NA,NA,NA,0.970046623451036,1.00568826186461,NA,NA,NA,NA,1.98846045481131,1.44019014059492,2.64301873469805,4.04463848298188,0.360326820615307,"AL_ann","Single-condition",1,32,NA,NA
1,"environment 1","subRoom1_1_25_31","A2G6074KBB11TH",1,1.825,0.825,33,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,4,33,3,0,0.666666666666667,"A2G6074KBB11TH",0.69817356037404,1.07118666200075,NA,NA,NA,NA,NA,0.280080948320732,0.297963499690042,NA,NA,NA,NA,0.998389735467192,2.03303153280191,NA,NA,NA,NA,0.48063219855809,0.802728187356083,NA,NA,NA,NA,0.898970331680657,1.38453369536745,NA,NA,NA,NA,1.8353109701434,1.16561286585062,2.51857545089821,3.96063443120062,-0.0820241703665338,"AL_ann","Single-condition",2,37,NA,NA
1,"environment 2","subRoom1_1_25_31","A2G6074KBB11TH",1,2.66666666666667,0.7,21,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,1,8,21,0,0.666666666666667,"A2G6074KBB11TH",0.69817356037404,1.07118666200075,NA,NA,NA,NA,NA,0.280080948320732,0.297963499690042,NA,NA,NA,NA,0.998389735467192,2.03303153280191,NA,NA,NA,NA,0.48063219855809,0.802728187356083,NA,NA,NA,NA,0.898970331680657,1.38453369536745,NA,NA,NA,NA,1.8353109701434,1.16561286585062,2.51857545089821,3.96063443120062,-0.0820241703665338,"AL_ann","Single-condition",2,37,NA,NA
1,"e1+e2","subRoom1_1_25_31","A2G6074KBB11TH",1,2.18571428571429,0.771428571428571,54,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,5,41,24,0,0.666666666666667,"A2G6074KBB11TH",0.69817356037404,1.07118666200075,NA,NA,NA,NA,NA,0.280080948320732,0.297963499690042,NA,NA,NA,NA,0.998389735467192,2.03303153280191,NA,NA,NA,NA,0.48063219855809,0.802728187356083,NA,NA,NA,NA,0.898970331680657,1.38453369536745,NA,NA,NA,NA,1.8353109701434,1.16561286585062,2.51857545089821,3.96063443120062,-0.0820241703665338,"AL_ann","Single-condition",2,37,NA,NA
1,"environment 1","subRoom1_1_25_32","AEKCK3L7OKCY9",1,1.7,0.7,28,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,4,28,8,0,0.666666666666667,"AEKCK3L7OKCY9",0.293110824227249,1.27647855107853,NA,NA,NA,NA,NA,0.0616643717384083,-0.14138496436341,NA,NA,NA,NA,0.742637847188606,2.92416504957974,NA,NA,NA,NA,0.173729630568214,0.808558784033385,NA,NA,NA,NA,0.4472354539012,1.78638776756913,NA,NA,NA,NA,3.66197113864407,2.63805721106262,4.77457489678364,7.70939226605379,1.01768917302378,"AL_ann","Single-condition",1,32,NA,NA
1,"environment 2","subRoom1_1_25_32","AEKCK3L7OKCY9",1,2,0,0,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,30,0,0,0.666666666666667,"AEKCK3L7OKCY9",0.293110824227249,1.27647855107853,NA,NA,NA,NA,NA,0.0616643717384083,-0.14138496436341,NA,NA,NA,NA,0.742637847188606,2.92416504957974,NA,NA,NA,NA,0.173729630568214,0.808558784033385,NA,NA,NA,NA,0.4472354539012,1.78638776756913,NA,NA,NA,NA,3.66197113864407,2.63805721106262,4.77457489678364,7.70939226605379,1.01768917302378,"AL_ann","Single-condition",1,32,NA,NA
