condition,environment,groupID,subjectID,groupSize,averagePerformance,optimalChoiceRate,optimalChoiceCount,totalRoundNum,taskDifficulty,groupSize_standerized,groupSize_centralized,groupSize_standerized2,groupSize_centralized2,choiceCount_poor,choiceCount_good1,choiceCount_good2,average_entropy,average_gini
4,environment 1,subRoom4_10_3,A1W7QLLENVP2AE,3,1.675,0.675,27,40,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,3,27,10,0.641081610892844,0.341880341880342
4,environment 2,subRoom4_10_3,A1W7QLLENVP2AE,3,2.23333333333333,0.233333333333333,7,30,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,0,23,7,0.59154545380951,0.392592592592593
4,e1+e2,subRoom4_10_3,A1W7QLLENVP2AE,3,1.91428571428571,0.485714285714286,34,70,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,3,50,17,0.619851829285701,0.363929146537842
4,environment 1,subRoom4_10_3,A3358U09D6RYBU,3,1.225,0.225,9,40,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,17,9,14,0.641081610892844,0.341880341880342
4,environment 2,subRoom4_10_3,A3358U09D6RYBU,3,1.93333333333333,0.333333333333333,10,30,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,12,8,10,0.59154545380951,0.392592592592593
4,e1+e2,subRoom4_10_3,A3358U09D6RYBU,3,1.52857142857143,0.271428571428571,19,70,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,29,17,24,0.619851829285701,0.363929146537842
4,environment 1,subRoom4_10_6,A1NXHA2741IJEA,1,1.52,0.52,13,25,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,2,13,10,0,0.666666666666667
4,environment 2,subRoom4_10_6,A1NXHA2741IJEA,1,3,1,1,1,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,0,0,1,0,0.666666666666667
4,e1+e2,subRoom4_10_6,A1NXHA2741IJEA,1,1.57692307692308,0.538461538461538,14,26,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,2,13,11,0,0.666666666666667
4,environment 1,subRoom4_10_7,A2Y5DDEPG81LLJ,1,1.7,0.7,28,40,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,5,28,7,0,0.666666666666667
4,environment 2,subRoom4_10_7,A2Y5DDEPG81LLJ,1,2,0,0,30,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,0,30,0,0,0.666666666666667
4,e1+e2,subRoom4_10_7,A2Y5DDEPG81LLJ,1,1.82857142857143,0.4,28,70,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,5,58,7,0,0.666666666666667
5,environment 1,mainRoom5_11,A138BU1VWM2RKN,20,1.425,0.425,17,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,14,17,9,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A138BU1VWM2RKN,20,1.8,0.1,3,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,9,18,3,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A138BU1VWM2RKN,20,1.58571428571429,0.285714285714286,20,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,23,35,12,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A154FGTT7HQJV7,20,1.60606060606061,0.606060606060606,20,33,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,7,20,6,0.834091973624671,0.251425131456091
5,environment 2,mainRoom5_11,A154FGTT7HQJV7,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,0,0,NA,NA
5,e1+e2,mainRoom5_11,A154FGTT7HQJV7,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,7,20,6,0.834091973624671,0.251425131456091
5,environment 1,mainRoom5_11,A1BC1QRZMAITL4,20,1.025,0.025,1,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,1,1,38,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A1BC1QRZMAITL4,20,3,1,30,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,0,30,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A1BC1QRZMAITL4,20,1.87142857142857,0.442857142857143,31,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,1,1,68,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A2CK7RERZ8XAH,20,1.83333333333333,0.833333333333333,10,12,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,1,10,1,0.853431733933022,0.169377990430622
5,environment 2,mainRoom5_11,A2CK7RERZ8XAH,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,0,0,NA,NA
5,e1+e2,mainRoom5_11,A2CK7RERZ8XAH,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,1,10,1,0.853431733933022,0.169377990430622
5,environment 1,mainRoom5_11,A2DKCKVLYRZQCT,20,1.375,0.375,15,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,13,15,12,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A2DKCKVLYRZQCT,20,2.2,0.333333333333333,10,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,4,16,10,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A2DKCKVLYRZQCT,20,1.72857142857143,0.357142857142857,25,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,17,31,22,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A2KR0MD4Z3M6LL,20,1.625,0.625,25,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,9,25,6,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A2KR0MD4Z3M6LL,20,2,0,0,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,30,0,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A2KR0MD4Z3M6LL,20,1.78571428571429,0.357142857142857,25,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,9,55,6,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A2OC5T7R2W53O4,20,1.8,0.8,32,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,5,32,3,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A2OC5T7R2W53O4,20,1.86666666666667,0.0333333333333333,1,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,5,24,1,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A2OC5T7R2W53O4,20,1.82857142857143,0.471428571428571,33,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,10,56,4,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A2OJR279L7TH2T,20,1.425,0.425,17,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,10,17,13,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A2OJR279L7TH2T,20,2.1,0.2,6,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,3,21,6,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A2OJR279L7TH2T,20,1.71428571428571,0.328571428571429,23,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,13,38,19,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A33XI8ZN4NZ0SQ,20,1.625,0.625,5,8,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,1,5,2,0.817485619251464,0.152380952380952
5,environment 2,mainRoom5_11,A33XI8ZN4NZ0SQ,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,0,0,NA,NA
5,e1+e2,mainRoom5_11,A33XI8ZN4NZ0SQ,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,1,5,2,0.817485619251464,0.152380952380952
5,environment 1,mainRoom5_11,A3C128W9KLV1QL,20,1.33333333333333,0.333333333333333,13,39,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,12,13,14,0.844342794025962,0.239513843750441
5,environment 2,mainRoom5_11,A3C128W9KLV1QL,20,2.3,0.466666666666667,14,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,5,11,14,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A3C128W9KLV1QL,20,1.7536231884058,0.391304347826087,27,69,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,17,24,28,0.833717994325322,0.268299753020205
5,environment 1,mainRoom5_11,A3JU7ESQF8NS56,20,1.33333333333333,0.333333333333333,7,21,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,4,7,10,0.851348752699649,0.212438940488476
5,environment 2,mainRoom5_11,A3JU7ESQF8NS56,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,0,0,NA,NA
5,e1+e2,mainRoom5_11,A3JU7ESQF8NS56,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,4,7,10,0.851348752699649,0.212438940488476
5,environment 1,mainRoom5_11,A3LIBDEC7U9VM9,20,1.28571428571429,0.285714285714286,4,14,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,8,4,2,0.867059751382828,0.169463628906353
5,environment 2,mainRoom5_11,A3LIBDEC7U9VM9,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,0,0,NA,NA
5,e1+e2,mainRoom5_11,A3LIBDEC7U9VM9,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,8,4,2,0.867059751382828,0.169463628906353
5,environment 1,mainRoom5_11,A3LMXLAOCT5EHP,20,1.6,0.6,24,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,6,24,10,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A3LMXLAOCT5EHP,20,2.36666666666667,0.433333333333333,13,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,2,15,13,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A3LMXLAOCT5EHP,20,1.92857142857143,0.528571428571429,37,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,8,39,23,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A3RLCGRXA34GC0,20,1.45,0.45,18,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,10,18,12,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A3RLCGRXA34GC0,20,1.66666666666667,0.3,9,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,19,2,9,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A3RLCGRXA34GC0,20,1.54285714285714,0.385714285714286,27,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,29,20,21,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A3TXXGNBHYC7GF,20,1.02631578947368,0.0263157894736842,1,38,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,2,1,35,0.856198338329206,0.228998773890415
5,environment 2,mainRoom5_11,A3TXXGNBHYC7GF,20,2,0,0,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,30,0,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A3TXXGNBHYC7GF,20,1.45588235294118,0.0147058823529412,1,68,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,2,31,35,0.840186904381538,0.262922563832873
5,environment 1,mainRoom5_11,A3U6IA3JUSFZ2M,20,1.6,0.6,24,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,2,24,14,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A3U6IA3JUSFZ2M,20,2.36666666666667,0.366666666666667,11,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,19,11,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A3U6IA3JUSFZ2M,20,1.92857142857143,0.5,35,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,2,43,25,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A5KZLEGBMV0DY,20,1.275,0.275,11,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,13,11,16,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A5KZLEGBMV0DY,20,2.23333333333333,0.533333333333333,16,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,9,5,16,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A5KZLEGBMV0DY,20,1.68571428571429,0.385714285714286,27,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,22,16,32,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,A5TI9UQEPLNWI,20,1.775,0.775,31,40,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,4,31,5,0.843673767519423,0.240698470467463
5,environment 2,mainRoom5_11,A5TI9UQEPLNWI,20,2.13333333333333,0.133333333333333,4,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,26,4,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,A5TI9UQEPLNWI,20,1.92857142857143,0.5,35,70,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,4,57,9,0.833487476317309,0.268552137552003
5,environment 1,mainRoom5_11,AF9NG1PF59D1U,20,1.58974358974359,0.58974358974359,23,39,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,4,23,12,0.840680918457496,0.242904673766658
5,environment 2,mainRoom5_11,AF9NG1PF59D1U,20,2.06666666666667,0.0666666666666667,2,30,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,28,2,0.819905754714491,0.304761904761905
5,e1+e2,mainRoom5_11,AF9NG1PF59D1U,20,1.79710144927536,0.36231884057971,25,69,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,4,51,14,0.831648238569233,0.270194628617502
5,environment 1,mainRoom5_11,AYYJDW6JKLADR,20,1.36363636363636,0.363636363636364,4,11,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,3,4,4,0.851645030333603,0.158245614035088
5,environment 2,mainRoom5_11,AYYJDW6JKLADR,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,0,0,0,NA,NA
5,e1+e2,mainRoom5_11,AYYJDW6JKLADR,20,NA,NA,NA,NA,78%,0.87768953333499,6.93468468468468,1.22678666505978,9.57880794701987,3,4,4,0.851645030333603,0.158245614035088
5,environment 1,subRoom5_11_2,A2M3KQ9CKP7YW,7,1.325,0.325,13,40,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,19,13,8,0.706921348011978,0.325030525030525
5,environment 2,subRoom5_11_2,A2M3KQ9CKP7YW,7,2.1,0.333333333333333,10,30,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,7,13,10,0.731652858717911,0.32
5,e1+e2,subRoom5_11_2,A2M3KQ9CKP7YW,7,1.65714285714286,0.328571428571429,23,70,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,26,26,18,0.717520566885949,0.322843340234645
5,environment 1,subRoom5_11_2,A2ZT5S8DHRK8X9,7,1.33333333333333,0.333333333333333,3,9,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,3,3,3,0.773590998554105,0.242063492063492
5,environment 2,subRoom5_11_2,A2ZT5S8DHRK8X9,7,NA,NA,NA,NA,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,0,0,0,NA,NA
5,e1+e2,subRoom5_11_2,A2ZT5S8DHRK8X9,7,NA,NA,NA,NA,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,3,3,3,0.773590998554105,0.242063492063492
5,environment 1,subRoom5_11_2,A31KV6ETEFLOEM,7,1.36842105263158,0.368421052631579,7,19,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,5,7,7,0.792888864420289,0.248677248677249
5,environment 2,subRoom5_11_2,A31KV6ETEFLOEM,7,NA,NA,NA,NA,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,0,0,0,NA,NA
5,e1+e2,subRoom5_11_2,A31KV6ETEFLOEM,7,NA,NA,NA,NA,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,5,7,7,0.792888864420289,0.248677248677249
5,environment 1,subRoom5_11_2,A3JDWMS5QJHREI,7,1.6,0.6,24,40,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,9,24,7,0.706921348011978,0.325030525030525
5,environment 2,subRoom5_11_2,A3JDWMS5QJHREI,7,2.13333333333333,0.2,6,30,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,2,22,6,0.731652858717911,0.32
5,e1+e2,subRoom5_11_2,A3JDWMS5QJHREI,7,1.82857142857143,0.428571428571429,30,70,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,11,46,13,0.717520566885949,0.322843340234645
5,environment 1,subRoom5_11_2,A3LNKXG5P4C83A,7,1.46153846153846,0.461538461538462,18,39,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,17,18,4,0.699864433016519,0.331077694235589
5,environment 2,subRoom5_11_2,A3LNKXG5P4C83A,7,2.26666666666667,0.433333333333333,13,30,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,5,12,13,0.731652858717911,0.32
5,e1+e2,subRoom5_11_2,A3LNKXG5P4C83A,7,1.81159420289855,0.449275362318841,31,69,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,22,30,17,0.713685487669298,0.326190476190476
5,environment 1,subRoom5_11_2,A3LX9R6E1I52VQ,7,1.675,0.675,27,40,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,9,27,4,0.706921348011978,0.325030525030525
5,environment 2,subRoom5_11_2,A3LX9R6E1I52VQ,7,2.46666666666667,0.566666666666667,17,30,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,3,10,17,0.731652858717911,0.32
5,e1+e2,subRoom5_11_2,A3LX9R6E1I52VQ,7,2.01428571428571,0.628571428571429,44,70,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,12,37,21,0.717520566885949,0.322843340234645
5,environment 1,subRoom5_11_2,A3PYJGRI7FMKQL,7,1.475,0.475,19,40,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,8,19,13,0.706921348011978,0.325030525030525
5,environment 2,subRoom5_11_2,A3PYJGRI7FMKQL,7,2.9,0.933333333333333,28,30,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,1,1,28,0.731652858717911,0.32
5,e1+e2,subRoom5_11_2,A3PYJGRI7FMKQL,7,2.08571428571429,0.671428571428571,47,70,78%,-0.767657652897411,-6.06531531531532,-0.438162327965905,-3.42119205298013,9,20,41,0.717520566885949,0.322843340234645
5,environment 1,subRoom5_11_3,A14V00DTKKHEFH,4,1.525,0.525,21,40,78%,-1.14735315741258,-9.06531531531532,-0.822381326356448,-6.42119205298013,13,21,6,0.648481923482181,0.341880341880342
5,environment 2,subRoom5_11_3,A14V00DTKKHEFH,4,2.03333333333333,0.333333333333333,10,30,78%,-1.14735315741258,-9.06531531531532,-0.822381326356448,-6.42119205298013,9,11,10,0.600363638571471,0.394444444444444
5,e1+e2,subRoom5_11_3,A14V00DTKKHEFH,4,1.74285714285714,0.442857142857143,31,70,78%,-1.14735315741258,-9.06531531531532,-0.822381326356448,-6.42119205298013,22,32,16,0.627859801377591,0.364734299516908
5,environment 1,subRoom5_11_3,A1BT0YH8F6IMOW,4,1.675,0.675,27,40,78%,-1.14735315741258,-9.06531531531532,-0.822381326356448,-6.42119205298013,6,27,7,0.648481923482181,0.341880341880342
5,environment 2,subRoom5_11_3,A1BT0YH8F6IMOW,4,2.83333333333333,0.833333333333333,25,30,78%,-1.14735315741258,-9.06531531531532,-0.822381326356448,-6.42119205298013,0,5,25,0.600363638571471,0.394444444444444
5,e1+e2,subRoom5_11_3,A1BT0YH8F6IMOW,4,2.17142857142857,0.742857142857143,52,70,78%,-1.14735315741258,-9.06531531531532,-0.822381326356448,-6.42119205298013,6,32,32,0.627859801377591,0.364734299516908
